country_code,country_name,region_id,Region Name,income_roup,income_group_name,transaction_type_id,transaction_type_name,fiscal_year,current_amount,constant_amount
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2018,701603000,715212774
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2019,488177000,488177000
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2020,544445000,533905522
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1954,3900000,30397506
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1955,500000,3866976
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1956,101000,761689
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1957,101000,734546
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1958,200000,1411433
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1959,301000,2091730
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1960,200000,1370802
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1961,1900000,12855210
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1962,9700000,64969860
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1963,5600000,37061549
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1964,3800000,24836601
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1965,9300000,59768638
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1966,20300000,127672954
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1967,4600000,28083027
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1968,5000000,29498526
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1969,3900000,21996616
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1970,8700000,46598821
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1971,5200000,26503568
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1972,4400000,21411192
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1973,14400000,67132867
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1974,13800000,60052219
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1975,24259000,95696253
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1976,39335000,145094061
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1976tq,16900000,60508415
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1977,49306000,169611283
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1978,61076000,196828875
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1979,32171000,95918306
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1980,74918000,205479978
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1981,55376000,138301698
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1982,82189000,191895868
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1983,92750000,207494409
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1984,83202000,179701943
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1985,98581000,206063964
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1986,60156000,122968110
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1987,56776000,113529294
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1988,63090000,122196398
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1989,68786000,128045421
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1990,42071000,75544980
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1991,40432000,70109243
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1992,38076490,64416327
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1993,80340968,132794989
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1994,50511715,81707725
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1995,25691050,40689023
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1996,17732604,27569348
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1997,30863010,47147892
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1998,70774607,106781241
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,1999,80002707,119175788
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2000,93507969,136488055
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2001,133749433,190716425
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2002,112921923,158486908
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2003,104731429,144357601
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2004,164849886,221900504
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2005,227365515,296976899
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2006,343764488,435089842
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2007,420514880,518130704
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2008,463251852,559212775
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2009,770103721,919087871
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2010,568963058,673249397
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2011,901883963,1046269067
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2012,1000727615,1139391561
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2013,912870123,1020536733
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2014,889097771,975208678
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2015,939090211,1018646497
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2016,1153600491,1240297272
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2017,1115883886,1178833558
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2018,825114122,851950592
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2019,823116366,833451152
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2020,830483037,830483037
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2021,466623535,458823525
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,2,Obligations,2022,219372475,211810814
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2001,76075946,108478466
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2002,89909044,126188129
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2003,120079113,165512222
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2004,129766857,174676082
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2005,176130760,230055849
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2006,273355489,345975790
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2007,316886443,390446583
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2008,401153625,484251119
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2009,606683710,724052602
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2010,577193013,682987837
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2011,695279679,806588947
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2012,797873999,908429926
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2013,963384218,1077008593
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2014,867194336,951183835
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2015,821910490,891539699
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2016,902610688,970444766
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2017,929895839,982353525
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2018,958111278,989273369
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2019,912914589,924376858
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2020,694803828,694803828
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2021,475114890,467172920
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,3,Disbursements,2022,258383613,249477269
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2008,540424000,644428828
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2009,607440000,716066062
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2010,659135000,770383726
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2011,713951000,818126447
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2012,751414000,845040185
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2013,459538000,507459186
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2014,563753000,610786728
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2015,553091000,592386798
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2016,630340000,669196982
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2017,626367000,653383106
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2018,639350000,651752184
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2019,624344000,624344000
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2020,383845000,376414448
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2021,330400000,317660803
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,18,President's Budget Requests,2022,505250000,476201939
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2008,586838000,699775223
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2009,595746000,702280871
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2010,687665000,803729017
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2011,661893000,758472456
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2012,652200000,733464120
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2013,557498000,615634573
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2014,558618000,605223317
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2015,671480000,719187056
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2016,631052000,669952873
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2017,706139000,736595788
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2018,663541000,676412443
KEN,Kenya,5,Sub-Saharan Africa,LMIC,Lower Middle Income Country,19,Initial Allocations,2019,484127000,484127000
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2006,34714000,43401184
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2007,34262000,41700267
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2008,29964000,35730583
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2009,58932000,69470572
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2010,53608000,62655951
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2011,40764000,46712038
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2012,47399000,53304917
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2013,49137000,54261066
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2014,42153729,45670601
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2015,39120000,41899385
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2016,46378000,49236948
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2017,46605000,48615139
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2018,35123000,35804320
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2019,36984000,36984000
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,1,Appropriated and Planned,2020,31150000,30546991
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1992,10000000,16917611
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1993,73678806,121783151
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1994,68274519,110440826
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1995,50684810,80273692
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1996,40405542,62819561
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1997,24326359,37162172
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1998,38472245,58045031
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,1999,52979800,78921198
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2000,47291627,69028795
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2001,35403803,50483108
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2002,63194972,88694708
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2003,59985200,82681181
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2004,44283606,59609099
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2005,51333426,67049937
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2006,45066272,57038699
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2007,51940251,63997359
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2008,71313653,86086019
KGZ,Kyrgyzstan,4,South and Central Asia,LMIC,Lower Middle Income Country,2,Obligations,2009,59259447,70723762
